0,-6.7128e-06,2.4958,-1.1345,-7.8821e-21,-4.9407e-321,3.9131e-29,-0.081623,-0.40812,-0.30609,-269.25,-113.2,3.5918,1.5786,-9.9049e-19,-6.2103e-319,4.9174e-27
0.01,-6.7128e-06,2.4958,-1.1345,-2.2582e-21,-4.9407e-321,2.6262e-31,-0.037411,-0.37241,-0.26698,-270.91,-116.05,1.4585,-1.7398,4.2481e-19,-1.7669e-319,-1.3811e-27
0.02,-6.7128e-06,2.4958,-1.1345,-6.4698e-22,-4.9407e-321,1.7625e-33,-0.066319,-0.40302,-0.31459,-269.25,-112.97,3.5918,0.86753,3.2338e-19,-4.9906e-320,-4.1173e-28
0.03,-6.7128e-06,2.4958,-1.1345,-1.8536e-22,-4.9407e-321,1.1828e-35,-0.06802,-0.43703,-0.28398,-269.97,-114.39,1.6956,-0.08059,1.5005e-19,-1.3943e-320,-1.1731e-28
0.04,-6.7128e-06,2.4958,-1.1345,-5.3106e-23,-4.9407e-321,-0.0052709,-0.052715,-0.40472,-0.30779,-269.97,-114.15,3.1177,0.86753,5.9324e-20,-3.582e-321,-0.37708
0.05,-6.7128e-06,2.4958,-1.1345,-1.5215e-23,-4.9407e-321,0.00032526,-0.088425,-0.42342,-0.29589,-269.25,-114.15,2.4066,-0.08059,2.1646e-20,-1.1413e-321,0.29303
0.06,-6.7128e-06,2.4958,-1.1345,-4.3591e-24,-4.9407e-321,2.1829e-06,-0.078222,-0.42682,-0.27378,-265.94,-108.94,7.3843,6.0822,7.5248e-21,7.9051e-323,0.060285
0.07,-6.7128e-06,2.4958,-1.1345,-1.2489e-24,-4.9407e-321,1.465e-08,-0.091826,-0.43192,-0.28738,-271.86,-116.99,-0.43771,-2.4509,2.5325e-21,7.9051e-323,0.017003
0.08,-6.7128e-06,2.4958,-1.1345,-3.5781e-25,-4.9407e-321,9.8318e-11,-0.057817,-0.40642,-0.28738,-269.73,-114.15,2.8807,0.86753,8.3274e-22,7.9051e-323,0.004838
0.09,-6.7128e-06,2.4958,-1.1345,-1.0251e-25,-4.9407e-321,6.5983e-13,-0.074822,-0.41152,-0.29078,-269.73,-114.39,2.6437,0.39347,2.6909e-22,7.9051e-323,0.0013769
0.1,-6.7128e-06,2.4958,-1.1345,-2.937e-26,-4.9407e-321,4.4283e-15,-0.062918,-0.40472,-0.26868,-271.86,-116.05,1.4585,-1.7398,8.5776e-23,7.9051e-323,0.00039189
0.11,-6.7128e-06,2.4958,-1.1345,-8.4145e-27,-4.9407e-321,2.9719e-17,-0.073121,-0.40132,-0.31119,-269.49,-112.97,2.8807,0.86753,2.7046e-23,7.9051e-323,0.00011154
0.12,-6.7128e-06,2.4958,-1.1345,-2.4108e-27,-4.9407e-321,1.9945e-19,-0.078222,-0.38091,-0.30949,-270.2,-113.91,3.1177,0.86753,8.452e-24,7.9051e-323,3.1744e-05
0.13,-6.7128e-06,2.4958,-1.1345,-6.9068e-28,-4.9407e-321,1.3385e-21,-0.064619,-0.40982,-0.28908,-270.68,-114.86,1.4585,-1.0287,2.6217e-24,7.9051e-323,9.0347e-06
0.14,-6.7128e-06,2.4958,-1.1345,-1.9788e-28,-4.9407e-321,8.9832e-24,-0.073121,-0.39961,-0.30609,-269.97,-114.15,2.8807,0.15644,8.0808e-25,7.9051e-323,2.5714e-06
0.15,-6.7128e-06,2.4958,-1.1345,-5.6693e-29,-4.9407e-321,6.0288e-26,-0.064619,-0.40812,-0.29759,-269.02,-112.49,3.5918,2.0527,2.4773e-25,7.9051e-323,7.3184e-07
0.16,-6.7128e-06,2.4958,-1.1345,-1.6243e-29,-4.9407e-321,4.046e-28,-0.064619,-0.40302,-0.30269,-268.78,-113.91,3.3548,0.86753,7.5589e-26,7.9051e-323,2.0829e-07
0.17,-6.7128e-06,2.4958,-1.1345,-4.6535e-30,-4.9407e-321,2.7154e-30,-0.090126,-0.41662,-0.29248,-265.7,-108.22,7.1472,5.8452,2.297e-26,7.9051e-323,5.9281e-08
0.18,-6.7128e-06,2.4958,-1.1345,-1.3332e-30,-4.9407e-321,1.8223e-32,-0.079923,-0.39961,-0.28738,-269.73,-112.97,3.1177,1.5786,6.9547e-27,7.9051e-323,1.6872e-08
0.19,-6.7128e-06,2.4958,-1.1345,-3.8198e-31,-4.9407e-321,1.223e-34,-0.10543,-0.41492,-0.32309,-273.76,-118.89,-1.3858,-5.5323,2.0989e-27,7.9051e-323,4.8019e-09
0.2,-6.7128e-06,2.4958,-1.1345,-1.0944e-31,-4.9407e-321,8.2078e-37,-0.074822,-0.39961,-0.31459,-268.31,-112.49,3.5918,1.5786,6.3162e-28,7.9051e-323,1.3667e-09
0.21,-6.7128e-06,2.4958,-1.1345,-3.1354e-32,-4.9407e-321,5.5084e-39,-0.073121,-0.38941,-0.28738,-269.73,-114.39,2.4066,-0.08059,1.8958e-28,7.9051e-323,3.8897e-10
0.22,-6.7128e-06,2.4958,-1.1345,-8.9828e-33,-4.9407e-321,3.6968e-41,-0.062918,-0.42172,-0.32309,-270.44,-114.15,2.8807,0.15644,5.6766e-29,7.9051e-323,1.107e-10
0.23,-6.7128e-06,2.4958,-1.1345,-2.5736e-33,-4.9407e-321,2.481e-43,-0.078222,-0.39281,-0.29418,-268.31,-112.25,3.5918,1.1046,1.6962e-29,7.9051e-323,3.1507e-11
0.24,-6.7128e-06,2.4958,-1.1345,-7.3734e-34,-4.9407e-321,1.665e-45,-0.095227,-0.42852,-0.32989,-268.54,-112.49,3.8288,1.5786,5.0582e-30,7.9051e-323,8.9672e-12
0.25,-6.7128e-06,2.4958,-1.1345,-2.1125e-34,-4.9407e-321,1.1174e-47,-0.081623,-0.37411,-0.28568,-269.73,-114.15,1.6956,-0.55465,1.5057e-30,7.9051e-323,2.5522e-12
0.26,-6.7128e-06,2.4958,-1.1345,-6.0523e-35,-4.9407e-321,7.4993e-50,-0.061218,-0.42172,-0.28398,-268.07,-110.59,5.014,3.2378,4.4748e-31,7.9051e-323,7.2637e-13
0.27,-6.7128e-06,2.4958,-1.1345,-1.734e-35,-4.9407e-321,0.0022059,-0.10373,-0.39451,-0.30609,-267.6,-110.36,5.9621,4.897,1.3278e-31,7.9051e-323,0.15781
0.28,-6.7128e-06,2.4958,-1.1345,-4.9679e-36,-4.9407e-321,1.4804e-05,-0.061218,-0.41492,-0.31799,-272.81,-117.23,0.27337,-2.2139,3.9346e-32,7.9051e-323,-0.11183
0.29,-6.7128e-06,2.4958,-1.1345,-1.4233e-36,-4.9407e-321,9.9352e-08,-0.083324,-0.42342,-0.31119,-268.31,-112.02,3.8288,2.0527,1.1644e-32,7.9051e-323,-0.032881
0.3,-6.7128e-06,2.4958,-1.1345,-4.0778e-37,-4.9407e-321,6.6677e-10,-0.066319,-0.39111,-0.29759,-270.2,-114.62,2.1696,0.15644,3.4416e-33,7.9051e-323,-0.0093652
0.31,-6.7128e-06,2.4958,-1.1345,-1.1683e-37,-4.9407e-321,4.4748e-12,-0.047614,-0.41322,-0.27548,-273.52,-118.65,-1.8599,-6.0063,1.0161e-33,7.9051e-323,-0.0026655
